rid,topic,statement,rate,agreement_text
890607387130,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
893638237006,259,I am familiar with this topic,2.0,Somewhat disagree
893638237006,259,This topic is interesting to me,4.0,Somewhat agree
893638237006,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
893638237006,266,I am familiar with this topic,4.0,Somewhat agree
893638237006,266,This topic is interesting to me,4.0,Somewhat agree
893638237006,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
893638237006,223,I am familiar with this topic,2.0,Somewhat disagree
893638237006,223,This topic is interesting to me,4.0,Somewhat agree
893638237006,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
893638237006,286,I am familiar with this topic,1.0,Strongly disagree
893638237006,286,This topic is interesting to me,4.0,Somewhat agree
893638237006,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
896935498970,259,I am familiar with this topic,1.0,Strongly disagree
896935498970,259,This topic is interesting to me,2.0,Somewhat disagree
896935498970,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
896935498970,266,I am familiar with this topic,4.0,Somewhat agree
896935498970,266,This topic is interesting to me,4.0,Somewhat agree
896935498970,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
896935498970,223,I am familiar with this topic,3.0,Neither agree nor disagree
896935498970,223,This topic is interesting to me,2.0,Somewhat disagree
896935498970,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
896935498970,286,I am familiar with this topic,2.0,Somewhat disagree
896935498970,286,This topic is interesting to me,3.0,Neither agree nor disagree
896935498970,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
901806097803,259,I am familiar with this topic,4.0,Somewhat agree
901806097803,259,This topic is interesting to me,4.0,Somewhat agree
901806097803,259,It should be easy to find relevant information for this topic,5.0,Strongly agree
901806097803,266,I am familiar with this topic,4.0,Somewhat agree
901806097803,266,This topic is interesting to me,3.0,Neither agree nor disagree
901806097803,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
901806097803,223,I am familiar with this topic,4.0,Somewhat agree
901806097803,223,This topic is interesting to me,4.0,Somewhat agree
901806097803,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
901806097803,286,I am familiar with this topic,4.0,Somewhat agree
901806097803,286,This topic is interesting to me,3.0,Neither agree nor disagree
901806097803,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
908844146155,259,I am familiar with this topic,2.0,Somewhat disagree
908844146155,259,This topic is interesting to me,1.0,Strongly disagree
908844146155,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
908844146155,266,I am familiar with this topic,4.0,Somewhat agree
908844146155,266,This topic is interesting to me,4.0,Somewhat agree
908844146155,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
908844146155,223,I am familiar with this topic,4.0,Somewhat agree
908844146155,223,This topic is interesting to me,4.0,Somewhat agree
908844146155,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
908844146155,286,I am familiar with this topic,4.0,Somewhat agree
908844146155,286,This topic is interesting to me,4.0,Somewhat agree
908844146155,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
944288367126,259,I am familiar with this topic,1.0,Strongly disagree
944288367126,259,This topic is interesting to me,3.0,Neither agree nor disagree
944288367126,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
944288367126,266,I am familiar with this topic,3.0,Neither agree nor disagree
944288367126,266,This topic is interesting to me,4.0,Somewhat agree
944288367126,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
944288367126,223,I am familiar with this topic,4.0,Somewhat agree
944288367126,223,This topic is interesting to me,4.0,Somewhat agree
944288367126,223,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
944288367126,286,I am familiar with this topic,3.0,Neither agree nor disagree
944288367126,286,This topic is interesting to me,3.0,Neither agree nor disagree
944288367126,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
976657927897,259,I am familiar with this topic,1.0,Strongly disagree
976657927897,259,This topic is interesting to me,3.0,Neither agree nor disagree
976657927897,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
976657927897,266,I am familiar with this topic,2.0,Somewhat disagree
976657927897,266,This topic is interesting to me,2.0,Somewhat disagree
976657927897,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
976657927897,223,I am familiar with this topic,4.0,Somewhat agree
976657927897,223,This topic is interesting to me,3.0,Neither agree nor disagree
976657927897,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
976657927897,286,I am familiar with this topic,1.0,Strongly disagree
976657927897,286,This topic is interesting to me,3.0,Neither agree nor disagree
976657927897,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
977617362863,259,I am familiar with this topic,3.0,Neither agree nor disagree
977617362863,259,This topic is interesting to me,5.0,Strongly agree
977617362863,259,It should be easy to find relevant information for this topic,5.0,Strongly agree
977617362863,266,I am familiar with this topic,5.0,Strongly agree
977617362863,266,This topic is interesting to me,5.0,Strongly agree
977617362863,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
977617362863,223,I am familiar with this topic,5.0,Strongly agree
977617362863,223,This topic is interesting to me,5.0,Strongly agree
977617362863,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
977617362863,286,I am familiar with this topic,3.0,Neither agree nor disagree
977617362863,286,This topic is interesting to me,5.0,Strongly agree
977617362863,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
996030112938,259,I am familiar with this topic,4.0,Somewhat agree
996030112938,259,This topic is interesting to me,3.0,Neither agree nor disagree
996030112938,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
996030112938,266,I am familiar with this topic,4.0,Somewhat agree
996030112938,266,This topic is interesting to me,4.0,Somewhat agree
996030112938,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
996030112938,223,I am familiar with this topic,4.0,Somewhat agree
996030112938,223,This topic is interesting to me,4.0,Somewhat agree
996030112938,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
996030112938,286,I am familiar with this topic,2.0,Somewhat disagree
996030112938,286,This topic is interesting to me,4.0,Somewhat agree
996030112938,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
108954327646,261,I am familiar with this topic,2.0,Somewhat disagree
108954327646,261,This topic is interesting to me,5.0,Strongly agree
108954327646,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
108954327646,297,I am familiar with this topic,2.0,Somewhat disagree
108954327646,297,This topic is interesting to me,4.0,Somewhat agree
108954327646,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
108954327646,244,I am familiar with this topic,1.0,Strongly disagree
108954327646,244,This topic is interesting to me,4.0,Somewhat agree
108954327646,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
108954327646,238,I am familiar with this topic,2.0,Somewhat disagree
108954327646,238,This topic is interesting to me,2.0,Somewhat disagree
108954327646,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
150148628698,261,I am familiar with this topic,4.0,Somewhat agree
150148628698,261,This topic is interesting to me,4.0,Somewhat agree
150148628698,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
150148628698,297,I am familiar with this topic,4.0,Somewhat agree
150148628698,297,This topic is interesting to me,4.0,Somewhat agree
150148628698,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
150148628698,244,I am familiar with this topic,4.0,Somewhat agree
150148628698,244,This topic is interesting to me,4.0,Somewhat agree
150148628698,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
150148628698,238,I am familiar with this topic,4.0,Somewhat agree
150148628698,238,This topic is interesting to me,4.0,Somewhat agree
150148628698,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
153747584274,261,I am familiar with this topic,4.0,Somewhat agree
153747584274,261,This topic is interesting to me,4.0,Somewhat agree
153747584274,261,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
153747584274,297,I am familiar with this topic,4.0,Somewhat agree
153747584274,297,This topic is interesting to me,4.0,Somewhat agree
153747584274,297,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
153747584274,244,I am familiar with this topic,1.0,Strongly disagree
153747584274,244,This topic is interesting to me,3.0,Neither agree nor disagree
153747584274,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
153747584274,238,I am familiar with this topic,4.0,Somewhat agree
153747584274,238,This topic is interesting to me,3.0,Neither agree nor disagree
153747584274,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
165256510861,261,I am familiar with this topic,4.0,Somewhat agree
165256510861,261,This topic is interesting to me,4.0,Somewhat agree
165256510861,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
165256510861,297,I am familiar with this topic,4.0,Somewhat agree
165256510861,297,This topic is interesting to me,1.0,Strongly disagree
165256510861,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
165256510861,244,I am familiar with this topic,1.0,Strongly disagree
165256510861,244,This topic is interesting to me,1.0,Strongly disagree
165256510861,244,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
165256510861,238,I am familiar with this topic,3.0,Neither agree nor disagree
165256510861,238,This topic is interesting to me,3.0,Neither agree nor disagree
165256510861,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
167620356334,261,I am familiar with this topic,4.0,Somewhat agree
167620356334,261,This topic is interesting to me,4.0,Somewhat agree
167620356334,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
167620356334,297,I am familiar with this topic,2.0,Somewhat disagree
167620356334,297,This topic is interesting to me,4.0,Somewhat agree
167620356334,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
167620356334,244,I am familiar with this topic,1.0,Strongly disagree
167620356334,244,This topic is interesting to me,3.0,Neither agree nor disagree
167620356334,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
167620356334,238,I am familiar with this topic,3.0,Neither agree nor disagree
167620356334,238,This topic is interesting to me,4.0,Somewhat agree
167620356334,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
171215504431,261,I am familiar with this topic,5.0,Strongly agree
171215504431,261,This topic is interesting to me,5.0,Strongly agree
171215504431,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
171215504431,297,I am familiar with this topic,2.0,Somewhat disagree
171215504431,297,This topic is interesting to me,2.0,Somewhat disagree
171215504431,297,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
171215504431,244,I am familiar with this topic,5.0,Strongly agree
171215504431,244,This topic is interesting to me,2.0,Somewhat disagree
171215504431,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
171215504431,238,I am familiar with this topic,4.0,Somewhat agree
171215504431,238,This topic is interesting to me,1.0,Strongly disagree
171215504431,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
171985391038,261,I am familiar with this topic,5.0,Strongly agree
171985391038,261,This topic is interesting to me,4.0,Somewhat agree
171985391038,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
171985391038,297,I am familiar with this topic,5.0,Strongly agree
171985391038,297,This topic is interesting to me,4.0,Somewhat agree
171985391038,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
171985391038,244,I am familiar with this topic,4.0,Somewhat agree
171985391038,244,This topic is interesting to me,5.0,Strongly agree
171985391038,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
171985391038,238,I am familiar with this topic,5.0,Strongly agree
171985391038,238,This topic is interesting to me,5.0,Strongly agree
171985391038,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
177418083650,261,I am familiar with this topic,5.0,Strongly agree
177418083650,261,This topic is interesting to me,3.0,Neither agree nor disagree
177418083650,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
177418083650,297,I am familiar with this topic,4.0,Somewhat agree
177418083650,297,This topic is interesting to me,4.0,Somewhat agree
177418083650,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
177418083650,244,I am familiar with this topic,2.0,Somewhat disagree
177418083650,244,This topic is interesting to me,3.0,Neither agree nor disagree
177418083650,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
177418083650,238,I am familiar with this topic,3.0,Neither agree nor disagree
177418083650,238,This topic is interesting to me,3.0,Neither agree nor disagree
177418083650,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
178307341132,261,I am familiar with this topic,4.0,Somewhat agree
178307341132,261,This topic is interesting to me,4.0,Somewhat agree
178307341132,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
178307341132,297,I am familiar with this topic,4.0,Somewhat agree
178307341132,297,This topic is interesting to me,4.0,Somewhat agree
178307341132,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
178307341132,244,I am familiar with this topic,2.0,Somewhat disagree
178307341132,244,This topic is interesting to me,3.0,Neither agree nor disagree
178307341132,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
178307341132,238,I am familiar with this topic,4.0,Somewhat agree
178307341132,238,This topic is interesting to me,3.0,Neither agree nor disagree
178307341132,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
182316364347,261,I am familiar with this topic,4.0,Somewhat agree
182316364347,261,This topic is interesting to me,4.0,Somewhat agree
182316364347,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
182316364347,297,I am familiar with this topic,4.0,Somewhat agree
182316364347,297,This topic is interesting to me,4.0,Somewhat agree
182316364347,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
182316364347,244,I am familiar with this topic,2.0,Somewhat disagree
182316364347,244,This topic is interesting to me,3.0,Neither agree nor disagree
182316364347,244,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
182316364347,238,I am familiar with this topic,4.0,Somewhat agree
182316364347,238,This topic is interesting to me,4.0,Somewhat agree
182316364347,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
185937756183,261,I am familiar with this topic,5.0,Strongly agree
185937756183,261,This topic is interesting to me,4.0,Somewhat agree
185937756183,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
185937756183,297,I am familiar with this topic,2.0,Somewhat disagree
185937756183,297,This topic is interesting to me,2.0,Somewhat disagree
185937756183,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
185937756183,244,I am familiar with this topic,1.0,Strongly disagree
185937756183,244,This topic is interesting to me,3.0,Neither agree nor disagree
185937756183,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
185937756183,238,I am familiar with this topic,4.0,Somewhat agree
185937756183,238,This topic is interesting to me,3.0,Neither agree nor disagree
185937756183,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
187501453235,261,I am familiar with this topic,4.0,Somewhat agree
187501453235,261,This topic is interesting to me,4.0,Somewhat agree
187501453235,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
187501453235,297,I am familiar with this topic,2.0,Somewhat disagree
187501453235,297,This topic is interesting to me,4.0,Somewhat agree
187501453235,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
187501453235,244,I am familiar with this topic,1.0,Strongly disagree
187501453235,244,This topic is interesting to me,3.0,Neither agree nor disagree
187501453235,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
187501453235,238,I am familiar with this topic,2.0,Somewhat disagree
187501453235,238,This topic is interesting to me,4.0,Somewhat agree
187501453235,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
234340892313,261,I am familiar with this topic,4.0,Somewhat agree
234340892313,261,This topic is interesting to me,4.0,Somewhat agree
234340892313,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
234340892313,297,I am familiar with this topic,4.0,Somewhat agree
234340892313,297,This topic is interesting to me,4.0,Somewhat agree
234340892313,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
234340892313,244,I am familiar with this topic,1.0,Strongly disagree
234340892313,244,This topic is interesting to me,3.0,Neither agree nor disagree
234340892313,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
234340892313,238,I am familiar with this topic,4.0,Somewhat agree
234340892313,238,This topic is interesting to me,2.0,Somewhat disagree
234340892313,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
258408043044,261,I am familiar with this topic,5.0,Strongly agree
258408043044,261,This topic is interesting to me,5.0,Strongly agree
258408043044,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
258408043044,297,I am familiar with this topic,1.0,Strongly disagree
258408043044,297,This topic is interesting to me,5.0,Strongly agree
258408043044,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
258408043044,244,I am familiar with this topic,2.0,Somewhat disagree
258408043044,244,This topic is interesting to me,4.0,Somewhat agree
258408043044,244,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
258408043044,238,I am familiar with this topic,4.0,Somewhat agree
258408043044,238,This topic is interesting to me,5.0,Strongly agree
258408043044,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
268036707583,261,I am familiar with this topic,4.0,Somewhat agree
268036707583,261,This topic is interesting to me,4.0,Somewhat agree
268036707583,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
268036707583,297,I am familiar with this topic,4.0,Somewhat agree
268036707583,297,This topic is interesting to me,4.0,Somewhat agree
268036707583,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
268036707583,244,I am familiar with this topic,4.0,Somewhat agree
268036707583,244,This topic is interesting to me,4.0,Somewhat agree
268036707583,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
268036707583,238,I am familiar with this topic,4.0,Somewhat agree
268036707583,238,This topic is interesting to me,4.0,Somewhat agree
268036707583,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
281286385934,261,I am familiar with this topic,2.0,Somewhat disagree
281286385934,261,This topic is interesting to me,2.0,Somewhat disagree
281286385934,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
281286385934,297,I am familiar with this topic,1.0,Strongly disagree
281286385934,297,This topic is interesting to me,2.0,Somewhat disagree
281286385934,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
281286385934,244,I am familiar with this topic,1.0,Strongly disagree
281286385934,244,This topic is interesting to me,3.0,Neither agree nor disagree
281286385934,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
281286385934,238,I am familiar with this topic,2.0,Somewhat disagree
281286385934,238,This topic is interesting to me,1.0,Strongly disagree
281286385934,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
284179094713,261,I am familiar with this topic,5.0,Strongly agree
284179094713,261,This topic is interesting to me,4.0,Somewhat agree
284179094713,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
284179094713,297,I am familiar with this topic,1.0,Strongly disagree
284179094713,297,This topic is interesting to me,2.0,Somewhat disagree
284179094713,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
284179094713,244,I am familiar with this topic,1.0,Strongly disagree
284179094713,244,This topic is interesting to me,1.0,Strongly disagree
284179094713,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
284179094713,238,I am familiar with this topic,2.0,Somewhat disagree
284179094713,238,This topic is interesting to me,1.0,Strongly disagree
284179094713,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
284862642269,261,I am familiar with this topic,4.0,Somewhat agree
284862642269,261,This topic is interesting to me,4.0,Somewhat agree
284862642269,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
284862642269,297,I am familiar with this topic,4.0,Somewhat agree
284862642269,297,This topic is interesting to me,4.0,Somewhat agree
284862642269,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
284862642269,244,I am familiar with this topic,1.0,Strongly disagree
284862642269,244,This topic is interesting to me,3.0,Neither agree nor disagree
284862642269,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
284862642269,238,I am familiar with this topic,4.0,Somewhat agree
284862642269,238,This topic is interesting to me,1.0,Strongly disagree
284862642269,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
286768834991,261,I am familiar with this topic,4.0,Somewhat agree
286768834991,261,This topic is interesting to me,4.0,Somewhat agree
286768834991,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
286768834991,297,I am familiar with this topic,1.0,Strongly disagree
286768834991,297,This topic is interesting to me,4.0,Somewhat agree
286768834991,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
286768834991,244,I am familiar with this topic,1.0,Strongly disagree
286768834991,244,This topic is interesting to me,2.0,Somewhat disagree
286768834991,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
286768834991,238,I am familiar with this topic,4.0,Somewhat agree
286768834991,238,This topic is interesting to me,2.0,Somewhat disagree
286768834991,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
313827473972,261,I am familiar with this topic,3.0,Neither agree nor disagree
313827473972,261,This topic is interesting to me,4.0,Somewhat agree
313827473972,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
313827473972,297,I am familiar with this topic,1.0,Strongly disagree
313827473972,297,This topic is interesting to me,4.0,Somewhat agree
313827473972,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
313827473972,244,I am familiar with this topic,1.0,Strongly disagree
313827473972,244,This topic is interesting to me,4.0,Somewhat agree
313827473972,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
313827473972,238,I am familiar with this topic,2.0,Somewhat disagree
313827473972,238,This topic is interesting to me,4.0,Somewhat agree
313827473972,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
337219668808,261,I am familiar with this topic,1.0,Strongly disagree
337219668808,261,This topic is interesting to me,5.0,Strongly agree
337219668808,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
337219668808,297,I am familiar with this topic,1.0,Strongly disagree
337219668808,297,This topic is interesting to me,5.0,Strongly agree
337219668808,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
337219668808,244,I am familiar with this topic,1.0,Strongly disagree
337219668808,244,This topic is interesting to me,5.0,Strongly agree
337219668808,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
337219668808,238,I am familiar with this topic,1.0,Strongly disagree
337219668808,238,This topic is interesting to me,5.0,Strongly agree
337219668808,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
349463741318,261,I am familiar with this topic,5.0,Strongly agree
349463741318,261,This topic is interesting to me,5.0,Strongly agree
349463741318,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
349463741318,297,I am familiar with this topic,3.0,Neither agree nor disagree
349463741318,297,This topic is interesting to me,4.0,Somewhat agree
349463741318,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
349463741318,244,I am familiar with this topic,2.0,Somewhat disagree
349463741318,244,This topic is interesting to me,4.0,Somewhat agree
349463741318,244,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
349463741318,238,I am familiar with this topic,5.0,Strongly agree
349463741318,238,This topic is interesting to me,5.0,Strongly agree
349463741318,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
351041054562,261,I am familiar with this topic,1.0,Strongly disagree
351041054562,261,This topic is interesting to me,1.0,Strongly disagree
351041054562,261,It should be easy to find relevant information for this topic,1.0,Strongly disagree
351041054562,297,I am familiar with this topic,1.0,Strongly disagree
351041054562,297,This topic is interesting to me,1.0,Strongly disagree
351041054562,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
351041054562,244,I am familiar with this topic,1.0,Strongly disagree
351041054562,244,This topic is interesting to me,1.0,Strongly disagree
351041054562,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
351041054562,238,I am familiar with this topic,1.0,Strongly disagree
351041054562,238,This topic is interesting to me,1.0,Strongly disagree
351041054562,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
356693205516,261,I am familiar with this topic,5.0,Strongly agree
356693205516,261,This topic is interesting to me,5.0,Strongly agree
356693205516,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
356693205516,297,I am familiar with this topic,5.0,Strongly agree
356693205516,297,This topic is interesting to me,5.0,Strongly agree
356693205516,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
356693205516,244,I am familiar with this topic,3.0,Neither agree nor disagree
356693205516,244,This topic is interesting to me,5.0,Strongly agree
356693205516,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
356693205516,238,I am familiar with this topic,5.0,Strongly agree
356693205516,238,This topic is interesting to me,3.0,Neither agree nor disagree
356693205516,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
368422328261,261,I am familiar with this topic,5.0,Strongly agree
368422328261,261,This topic is interesting to me,5.0,Strongly agree
368422328261,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
368422328261,297,I am familiar with this topic,4.0,Somewhat agree
368422328261,297,This topic is interesting to me,4.0,Somewhat agree
368422328261,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
368422328261,244,I am familiar with this topic,2.0,Somewhat disagree
368422328261,244,This topic is interesting to me,4.0,Somewhat agree
368422328261,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
368422328261,238,I am familiar with this topic,4.0,Somewhat agree
368422328261,238,This topic is interesting to me,1.0,Strongly disagree
368422328261,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
397327328054,261,I am familiar with this topic,2.0,Somewhat disagree
397327328054,261,This topic is interesting to me,3.0,Neither agree nor disagree
397327328054,261,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
397327328054,297,I am familiar with this topic,4.0,Somewhat agree
397327328054,297,This topic is interesting to me,3.0,Neither agree nor disagree
397327328054,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
397327328054,244,I am familiar with this topic,1.0,Strongly disagree
397327328054,244,This topic is interesting to me,4.0,Somewhat agree
397327328054,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
397327328054,238,I am familiar with this topic,2.0,Somewhat disagree
397327328054,238,This topic is interesting to me,2.0,Somewhat disagree
397327328054,238,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
400690681324,261,I am familiar with this topic,4.0,Somewhat agree
400690681324,261,This topic is interesting to me,5.0,Strongly agree
400690681324,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
400690681324,297,I am familiar with this topic,1.0,Strongly disagree
400690681324,297,This topic is interesting to me,3.0,Neither agree nor disagree
400690681324,297,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
400690681324,244,I am familiar with this topic,1.0,Strongly disagree
400690681324,244,This topic is interesting to me,4.0,Somewhat agree
400690681324,244,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
400690681324,238,I am familiar with this topic,3.0,Neither agree nor disagree
400690681324,238,This topic is interesting to me,4.0,Somewhat agree
400690681324,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
421933276113,261,I am familiar with this topic,3.0,Neither agree nor disagree
421933276113,261,This topic is interesting to me,4.0,Somewhat agree
421933276113,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
421933276113,297,I am familiar with this topic,2.0,Somewhat disagree
421933276113,297,This topic is interesting to me,2.0,Somewhat disagree
421933276113,297,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
421933276113,244,I am familiar with this topic,2.0,Somewhat disagree
421933276113,244,This topic is interesting to me,3.0,Neither agree nor disagree
421933276113,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
421933276113,238,I am familiar with this topic,2.0,Somewhat disagree
421933276113,238,This topic is interesting to me,2.0,Somewhat disagree
421933276113,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
438597324816,261,I am familiar with this topic,5.0,Strongly agree
438597324816,261,This topic is interesting to me,4.0,Somewhat agree
438597324816,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
438597324816,297,I am familiar with this topic,2.0,Somewhat disagree
438597324816,297,This topic is interesting to me,4.0,Somewhat agree
438597324816,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
438597324816,244,I am familiar with this topic,1.0,Strongly disagree
438597324816,244,This topic is interesting to me,5.0,Strongly agree
438597324816,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
438597324816,238,I am familiar with this topic,3.0,Neither agree nor disagree
438597324816,238,This topic is interesting to me,2.0,Somewhat disagree
438597324816,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
456111818179,261,I am familiar with this topic,5.0,Strongly agree
456111818179,261,This topic is interesting to me,4.0,Somewhat agree
